Gene stable ID	Gene start (bp)	Gene end (bp)	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Transcription start site (TSS)	Exon stable ID	Exon region start (bp)	Exon region end (bp)	Exon rank in transcript	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00003576212	2677094	2677221	40	4886	5013	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001627598	2677733	2677867	41	5014	5148	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001801749	2679444	2679796	42	5149	5501	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001781867	2682550	2682678	43	5502	5630	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001661355	2685736	2685842	44	5631	5737	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001650793	2686166	2686269	45	5738	5841	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001782094	2688447	2688779	46	5842	6174	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00000997431	2633629	2633712	30	3829	3912	2633629	2633712
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001649790	2674484	2674642	39	4727	4885	2674484	2674642
ENSG00000151067	1970786	2697950	ENST00000402845	2053563	2691293	2053563	ENSE00001724521	2690900	2691293	47	6175	6474	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00000936250	2115224	2115545	2	50	371	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001633479	2120325	2120430	3	372	477	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00000997453	2448976	2449115	4	478	617	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001788509	2457567	2457706	5	618	757	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001677895	2486104	2486262	6	758	916	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001773383	2493190	2493386	7	917	1113	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003674611	2512812	2512984	9	1218	1390	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003641511	2549943	2550033	10	1391	1481	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003520036	2556951	2556977	11	1482	1508	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003671284	2566422	2566582	12	1509	1669	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001631163	2567569	2567794	13	1670	1895	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001796396	2581590	2581797	14	1896	2103	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001730572	2582822	2582942	15	2104	2224	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003745309	2584503	2584617	16	2225	2339	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003711924	2585376	2585496	17	2340	2460	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003749463	2585835	2585904	18	2461	2530	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003712132	2593213	2593345	19	2531	2663	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001692129	2595874	2596003	20	2664	2793	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001785119	2597230	2597289	21	2794	2853	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001638034	2601854	2601960	22	2854	2960	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001768958	2605081	2605168	23	2961	3048	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001661913	2605679	2605786	24	3049	3156	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001723402	2606611	2606663	25	3157	3209	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001695663	2606984	2607130	26	3210	3356	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003733926	2608511	2608712	27	3357	3558	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003787168	2610541	2610699	28	3559	3717	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001647420	2611903	2612013	29	3718	3828	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001600371	2634297	2634380	30	3829	3912	2634297	2634380
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003575728	2648475	2648507	31	3913	3945	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003538674	2674541	2674642	39	4727	4828	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003576212	2677094	2677221	40	4829	4956	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001627598	2677733	2677867	41	4957	5091	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001801749	2679444	2679796	42	5092	5444	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001781867	2682550	2682678	44	5658	5786	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001661355	2685736	2685842	45	5787	5893	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001650793	2686166	2686269	46	5894	5997	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001782094	2688447	2688779	47	5998	6330	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00003492140	2504436	2504539	8	1114	1217	2504436	2504539
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001389942	2680363	2680575	43	5445	5657	2680363	2680575
ENSG00000151067	1970786	2697950	ENST00000399634	2053563	2692159	2053563	ENSE00001539391	2690900	2692159	48	6331	6630	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00000936250	2115224	2115545	2	50	371	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001633479	2120325	2120430	3	372	477	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00000997453	2448976	2449115	4	478	617	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001788509	2457567	2457706	5	618	757	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001677895	2486104	2486262	6	758	916	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001773383	2493190	2493386	7	917	1113	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003674611	2512812	2512984	9	1218	1390	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003641511	2549943	2550033	10	1391	1481	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003520036	2556951	2556977	11	1482	1508	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003671284	2566422	2566582	12	1509	1669	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001631163	2567569	2567794	13	1670	1895	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001796396	2581590	2581797	14	1896	2103	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001730572	2582822	2582942	15	2104	2224	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003745309	2584503	2584617	16	2225	2339	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003711924	2585376	2585496	17	2340	2460	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003749463	2585835	2585904	18	2461	2530	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003712132	2593213	2593345	19	2531	2663	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001692129	2595874	2596003	20	2664	2793	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001785119	2597230	2597289	21	2794	2853	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001638034	2601854	2601960	22	2854	2960	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001768958	2605081	2605168	23	2961	3048	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001661913	2605679	2605786	24	3049	3156	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001723402	2606611	2606663	25	3157	3209	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001695663	2606984	2607130	26	3210	3356	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003733926	2608511	2608712	27	3357	3558	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003787168	2610541	2610699	28	3559	3717	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001647420	2611903	2612013	29	3718	3828	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003575728	2648475	2648507	31	3913	3945	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003538674	2674541	2674642	39	4727	4828	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003576212	2677094	2677221	40	4829	4956	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001627598	2677733	2677867	41	4957	5091	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001801749	2679444	2679796	42	5092	5444	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001781867	2682550	2682678	44	5550	5678	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001661355	2685736	2685842	45	5679	5785	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001650793	2686166	2686269	46	5786	5889	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001782094	2688447	2688779	47	5890	6222	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00003492140	2504436	2504539	8	1114	1217	2504436	2504539
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00000997431	2633629	2633712	30	3829	3912	2633629	2633712
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00000997443	2681950	2682054	43	5445	5549	2681950	2682054
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000399617	2053563	2692159	2053563	ENSE00001539391	2690900	2692159	48	6223	6522	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00000936250	2115224	2115545	2	50	371	2115224	2115545
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001633479	2120325	2120430	3	372	477	2120325	2120430
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00000997453	2448976	2449115	4	478	617	2448976	2449115
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001788509	2457567	2457706	5	618	757	2457567	2457706
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001677895	2486104	2486262	6	758	916	2486104	2486262
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001773383	2493190	2493386	7	917	1113	2493190	2493386
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003674611	2512812	2512984	9	1218	1390	2512812	2512984
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003641511	2549943	2550033	10	1391	1481	2549943	2550033
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003520036	2556951	2556977	11	1482	1508	2556951	2556977
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003671284	2566422	2566582	12	1509	1669	2566422	2566582
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001631163	2567569	2567794	13	1670	1895	2567569	2567794
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001796396	2581590	2581797	14	1896	2103	2581590	2581797
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001730572	2582822	2582942	15	2104	2224	2582822	2582942
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003745309	2584503	2584617	16	2225	2339	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003711924	2585376	2585496	17	2340	2460	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003749463	2585835	2585904	18	2461	2530	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003712132	2593213	2593345	19	2531	2663	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001692129	2595874	2596003	20	2664	2793	2595874	2596003
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001785119	2597230	2597289	21	2794	2853	2597230	2597289
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001638034	2601854	2601960	22	2854	2960	2601854	2601960
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001768958	2605081	2605168	23	2961	3048	2605081	2605168
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001661913	2605679	2605786	24	3049	3156	2605679	2605786
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001723402	2606611	2606663	25	3157	3209	2606611	2606663
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001695663	2606984	2607130	26	3210	3356	2606984	2607130
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003733926	2608511	2608712	27	3357	3558	2608511	2608712
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003787168	2610541	2610699	28	3559	3717	2610541	2610699
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001647420	2611903	2612013	29	3718	3828	2611903	2612013
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003575728	2648475	2648507	31	3913	3945	2648475	2648507
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003340133	2651640	2651768	32	3946	4074	2651640	2651768
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003668328	2653835	2653900	33	4075	4140	2653835	2653900
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001624188	2655147	2655238	34	4141	4232	2655147	2655238
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001624503	2664825	2664990	35	4233	4398	2664825	2664990
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001660805	2665581	2665708	36	4399	4526	2665581	2665708
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001623462	2666686	2666782	37	4527	4623	2666686	2666782
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003629104	2668933	2669035	38	4624	4726	2668933	2669035
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003538674	2674541	2674642	39	4727	4828	2674541	2674642
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003576212	2677094	2677221	40	4829	4956	2677094	2677221
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001627598	2677733	2677867	41	4957	5091	2677733	2677867
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001801749	2679444	2679796	42	5092	5444	2679444	2679796
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001781867	2682550	2682678	44	5658	5786	2682550	2682678
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001661355	2685736	2685842	45	5787	5893	2685736	2685842
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001650793	2686166	2686269	46	5894	5997	2686166	2686269
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001782094	2688447	2688779	47	5998	6330	2688447	2688779
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00003492140	2504436	2504539	8	1114	1217	2504436	2504539
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00000997431	2633629	2633712	30	3829	3912	2633629	2633712
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001539466	2053563	2053611	1	1	49	2053563	2053611
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001389942	2680363	2680575	43	5445	5657	2680363	2680575
ENSG00000151067	1970786	2697950	ENST00000406454	2053563	2692159	2053563	ENSE00001539391	2690900	2692159	48	6331	6630	2690900	2691199
ENSG00000151067	1970786	2697950	ENST00000491104	2504436	2566582	2504436	ENSE00003571437	2504436	2504539	1				
ENSG00000151067	1970786	2697950	ENST00000491104	2504436	2566582	2504436	ENSE00003460236	2512812	2512984	2				
ENSG00000151067	1970786	2697950	ENST00000491104	2504436	2566582	2504436	ENSE00003501260	2549943	2550033	3				
ENSG00000151067	1970786	2697950	ENST00000491104	2504436	2566582	2504436	ENSE00003674724	2556951	2556977	5				
ENSG00000151067	1970786	2697950	ENST00000491104	2504436	2566582	2504436	ENSE00003668888	2566422	2566582	6				
ENSG00000151067	1970786	2697950	ENST00000491104	2504436	2566582	2504436	ENSE00001947659	2550544	2550656	4				
ENSG00000151067	1970786	2697950	ENST00000465278	2582884	2596206	2582884	ENSE00003745309	2584503	2584617	2	60	174	2584503	2584617
ENSG00000151067	1970786	2697950	ENST00000465278	2582884	2596206	2582884	ENSE00003711924	2585376	2585496	3	175	295	2585376	2585496
ENSG00000151067	1970786	2697950	ENST00000465278	2582884	2596206	2582884	ENSE00003749463	2585835	2585904	4	296	365	2585835	2585904
ENSG00000151067	1970786	2697950	ENST00000465278	2582884	2596206	2582884	ENSE00003712132	2593213	2593345	5	366	498	2593213	2593345
ENSG00000151067	1970786	2697950	ENST00000465278	2582884	2596206	2582884	ENSE00001936409	2582884	2582942	1	1	59	2582884	2582942
ENSG00000151067	1970786	2697950	ENST00000465278	2582884	2596206	2582884	ENSE00001830899	2595874	2596206	6	499	730	2595874	2596105
ENSG00000151067	1970786	2697950	ENST00000496818	2607880	2610699	2607880	ENSE00003890333	2608511	2608712	2				
ENSG00000151067	1970786	2697950	ENST00000496818	2607880	2610699	2607880	ENSE00003893910	2610541	2610699	3				
ENSG00000151067	1970786	2697950	ENST00000496818	2607880	2610699	2607880	ENSE00001828740	2607880	2608063	1				
ENSG00000151067	1970786	2697950	ENST00000483136	2641458	2651747	2641458	ENSE00001922523	2641458	2641759	1				
ENSG00000151067	1970786	2697950	ENST00000483136	2641458	2651747	2641458	ENSE00001857702	2646384	2646532	2				
ENSG00000151067	1970786	2697950	ENST00000483136	2641458	2651747	2641458	ENSE00003653357	2648475	2648507	3				
ENSG00000151067	1970786	2697950	ENST00000483136	2641458	2651747	2641458	ENSE00001819904	2651640	2651747	4				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003721112	2641467	2641759	1				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003894021	2651640	2651768	2				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003542853	2653835	2653900	3				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003896147	2655147	2655238	4				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003894382	2664825	2664990	5				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003895611	2665581	2665708	6				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003888801	2666686	2666782	7				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003592882	2668933	2669035	8				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003609930	2674541	2674642	9				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003519232	2677094	2677221	10				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003888890	2677733	2677867	11				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003892536	2679444	2679796	12				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003889501	2682550	2682678	13				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003892087	2685736	2685842	14				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003891547	2686166	2686269	15				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003892663	2688447	2688779	16				
ENSG00000151067	1970786	2697950	ENST00000616390	2641467	2691267	2641467	ENSE00003738703	2690900	2691267	17				
ENSG00000151067	1970786	2697950	ENST00000492150	2651063	2655193	2651063	ENSE00003542853	2653835	2653900	2				
ENSG00000151067	1970786	2697950	ENST00000492150	2651063	2655193	2651063	ENSE00001911985	2651063	2651768	1				
ENSG00000151067	1970786	2697950	ENST00000492150	2651063	2655193	2651063	ENSE00001854485	2655147	2655193	3				
ENSG00000151067	1970786	2697950	ENST00000465934	2666616	2677813	2666616	ENSE00003592882	2668933	2669035	2				
ENSG00000151067	1970786	2697950	ENST00000465934	2666616	2677813	2666616	ENSE00003609930	2674541	2674642	3				
ENSG00000151067	1970786	2697950	ENST00000465934	2666616	2677813	2666616	ENSE00003519232	2677094	2677221	4				
ENSG00000151067	1970786	2697950	ENST00000465934	2666616	2677813	2666616	ENSE00001846331	2666616	2666782	1				
